core_id,is_validated,generator_provider,generator_model,generator_sample_id,generator_bucket,judge_provider,judge_model,judge_bucket,is_matching,pair_type,gold_has_induced_error,contains_factual_error,verdict,wrong_claim,supporting_source_passage_id,modified_passage_ids,perturbation_type,behavior_label
garage_core_24b8f03fc68d,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,,3,numerical_shift,unrelated_or_failed
garage_core_273bce77e07a,False,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""Trump's second inauguration could intensify political polarization and hinder bipartisanship, as his polarizing status and planned emphasis on retribution alongside strength and fairness make healing differences difficult [12].""",12,0;8;12,entity_substitution,context_follow
garage_core_27ff4e2b94e2,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,,0;1;2;4;7,causal_change,refusal_or_insufficient
garage_core_28637d728bd7,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"It powers holographic avatars, virtual assistants, real-time statistics, insights, and interactive features like polls or quizzes in stadiums, broadcasts, and digital platforms [2][4][5][6][13].",2,2;5;6,entity_substitution,context_follow
garage_core_2876c817ac04,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""The immediate market reaction was positive, leading indices to close higher with the Trump 'bump' materializing amid market enthusiasm and contributing to investor confidence and market stability [8][11].""",8,8;11,relation_inversion,context_follow
garage_core_28d5e924b32d,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,False,correct,,,0;2;4;6;8;9,numerical_shift,context_follow
garage_core_295247c50dd9,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,,14,causal_change,unrelated_or_failed
garage_core_29ae66b3f8ca,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,,0;5,causal_change,unrelated_or_failed
garage_core_2c96b2642148,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,,0;2;10,entity_substitution,refusal_or_insufficient
garage_core_2d41da0df59a,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,,3;4;6;11;12,entity_substitution,refusal_or_insufficient
garage_core_2d4ff32ed736,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,False,correct,,,0;4,entity_substitution,context_follow
garage_core_2d7466112bdd,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,“The event ... led to her announcement of continued participation in competitive wrestling.”,9,9,negation_modality,context_follow
garage_core_2d8013a25108,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"When iconic characters transfer into the public domain, such as early Mickey Mouse works like Steamboat Willie in 2025, anyone may use, share, adapt, or commercially exploit them without permission or royalties.",7,7,temporal_shift,context_follow
garage_core_2f060b56b332,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,True,incorrect,"""The provided passages discuss Bitcoin surpassing $90,000 and related effects on regulation [3], market sentiment and volatility [1][2][4], monetary policy challenges [10], and institutional adoption [0][8], but contain no information on a $100,000 milestone.""",0,0;3;5;6;7;8;12;13,numerical_shift,refusal_or_insufficient
garage_core_2fdfd62cddc0,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,False,correct,,14,6,entity_substitution,both_claims
garage_core_319998cee142,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,4,14,entity_substitution,refusal_or_insufficient
garage_core_320efa7fbd47,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,6,0;4;12;14,temporal_shift,unrelated_or_failed
garage_core_3231c76ccf16,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,True,incorrect,The provided passages contain no information about Alfa Anderson or the effects of her passing.,5,1;2;5;6;7;8;10;11;12;13;14,entity_substitution,refusal_or_insufficient
garage_core_32caa7e586d2,False,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,2,0;4;5;9;12;13;14,relation_inversion,memory_override
garage_core_32d30a5a77d3,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""Fever games averaging 2.4 million TV viewers [6]""",6,6,numerical_shift,context_follow
garage_core_335957875d7f,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,True,incorrect,"""some state the stock has traded above it since late September [6][7][8][9]""",6,6;7;8;9,relation_inversion,conflict_awareness
garage_core_33c376ce71e2,False,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"Amazon SageMaker Canvas simplifies ML model development as a low-code tool with a visual point-and-click interface that lets users without data science or coding backgrounds build, train, test, and generate predictions from models using only basic SQL and a few clicks [0][1][2].",1,0;1;2;6;9;10;12;13;14,entity_substitution,context_follow
garage_core_348f803381d5,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"Abbott's electrophysiology developments, including the EnSite X robotic navigation system with associated catheters...",2,2;4;9;12,entity_substitution,context_follow
garage_core_34a1a55cd683,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,False,correct,,,1;2;4;5;7,entity_substitution,context_follow
garage_core_34d5af0d52c0,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,True,incorrect,"The passages provide background on the Merco Holdings LLC v. Bousbib dispute involving fraud, misrepresentation, and breach of a partnership agreement.",6,6;9,causal_change,refusal_or_insufficient
garage_core_374610e21f8d,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,True,incorrect,"""The passages do not mention Bindco or any CEO role there, and provide no details on Scott Laughlin's initial business ventures or earliest roles; they only note his later career as an executive with IDG and Microsoft, Partner at IDG Ventures, Director of the University of Maryland’s VentureAccelerator program, and CEO of Zymetis.""",0,4;7,entity_substitution,refusal_or_insufficient
garage_core_37e6764a9f94,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,,6;7;14,causal_change,refusal_or_insufficient
garage_core_384da9b6c954,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,True,incorrect,"""The provided passages do not address the music industry at all and instead discuss only fashion-related impacts of a potential TikTok ban...""",0,0;1;2;3;4;5;7;8;10;14,entity_substitution,refusal_or_insufficient
garage_core_384e99a95d5d,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,12,6;10;13;14,entity_substitution,refusal_or_insufficient
garage_core_3ac749684675,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""It incorporates conventions such as the Hague-Visby Rules and SOLAS [12].""",12,12,entity_substitution,context_follow
garage_core_3ae2b7297568,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,,8,numerical_shift,refusal_or_insufficient
garage_core_3af57390b07a,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,12,6;13,entity_substitution,unrelated_or_failed
garage_core_3b259b7ef2c7,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""Object keys are case-sensitive [5], support slashes to mimic folder structures [2], and are limited to 512 bytes in UTF-8 [13].""",13,11;13,numerical_shift,context_follow
garage_core_3b3111d132ee,False,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,True,incorrect,"The passages are internally inconsistent on ownership stakes after AMD and Fujitsu integrated their flash memory businesses and assets into FASL LLC, stating either a 60:40 AMD:Fujitsu split or a 70:30 split (with some passages containing obvious arithmetic errors such as 70%+40%=110%).",0,0;1;9;10;14,numerical_shift,conflict_awareness
garage_core_3b52671ca559,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,True,incorrect,"""The provided passages do not contain any information specific to autoimmune diseases or direct comparisons of AI versus traditional methods for their early detection.""",10,3;8;9;10,entity_substitution,refusal_or_insufficient
garage_core_3b63d7db6cd7,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""the FTSE 100 ... tend[ed] to underperform during global stress [6]""",6,6,causal_change,context_follow
garage_core_3b7498db2582,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,“The Maldives earned the top spot as a must-visit destination in 2024 by winning the World’s Leading Destination Award for the fifth consecutive year (plus seven other titles) at the World Travel Awards”,0,0;2;5,numerical_shift,context_follow
garage_core_3c02297aa939,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,,2;9;12,causal_change,memory_override
garage_core_3cf7f84ffa69,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,False,correct,,14,3;14,entity_substitution,context_follow
garage_core_3d02fc92755d,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""The COVID-19 pandemic caused LMR to report a 35.5% loss in March 2020""",0,0,numerical_shift,context_follow
garage_core_3d065149497b,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,,8,relation_inversion,memory_override
garage_core_3d8b240669f6,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""Guinness World Records highlighted exceptional pets in 2024 by verifying Kevin the Irish Wolfhound as the tallest living dog in June""",0,0;3;13,entity_substitution,context_follow
garage_core_3dcaaaefd3cd,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""an overall average of 26.4 million daily viewers across NBCU platforms (82% above Tokyo)""",1,1;7;9;14,numerical_shift,context_follow
garage_core_3f4681ebcb03,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"DNSSEC has high ongoing resource demands for maintenance, daily key changes, and staff expertise.",9,9,temporal_shift,context_follow
garage_core_3f5da4dafe43,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""The album campaign uses TikTok's in-app interactive experience and Fortnite's themed activities to drive fan engagement, unlock exclusive content, and foster community creativity via challenges like video creation and fan art contests [0][1][10].""",1,0;1,entity_substitution,context_follow
garage_core_3f95b0abee0f,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""...with companies increasing investments in development, testing, deployment practices, and tools while reducing headcount and expanding training...""",2,0;2;3;9,relation_inversion,context_follow
garage_core_42800a10b953,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,8,10,temporal_shift,refusal_or_insufficient
garage_core_4349af90bb65,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""The Aaronson and McDougall cases clarify gift tax consequences of QTIP trust terminations""",0,0;1;2;6;9;12,entity_substitution,context_follow
garage_core_43807b0ce8e6,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""...optimizing query structures such as SELECT statements, JOINs, WHERE clauses, and denormalization to reduce joins [1][8][9]...""",1,1,negation_modality,context_follow
garage_core_43a88bc37b41,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,,5,ranking_flip,unrelated_or_failed
garage_core_446d28ae7b52,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,True,incorrect,"""The passages discuss anticipated 2025 tax legislation changes affecting RSU taxation timing, rates, and strategies such as deferring vesting or timing sales [0][2][9][13], but provide no information on 2024 changes.""",2,0;1;2;3;4;5;6;8;14,temporal_shift,refusal_or_insufficient
garage_core_44f5cacb4899,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,,0;1;2;13,causal_change,refusal_or_insufficient
garage_core_479f0b607b8a,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"They use statistical probability analysis and verifiable reasoning to prove responses are correct, prevent factual errors, and ensure outputs align with known facts rather than fabricated data [1][6][13].",1,1;6;10;13,entity_substitution,context_follow
garage_core_47c26937ed6b,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,,10;13,entity_substitution,refusal_or_insufficient
garage_core_48977339312f,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,10,10,temporal_shift,refusal_or_insufficient
garage_core_49bf674a7f5c,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""benefit from post-announcement stock price gains such as the 12 percent increase noted [11].""",11,11,numerical_shift,context_follow
garage_core_4aabdf7af1e2,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,,5;13;14,causal_change,refusal_or_insufficient
garage_core_4c6f5c875224,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,The provided passages do not discuss explainability or its role in RL adoption in healthcare.,4,1;2;4;5;13,entity_substitution,conflict_awareness
garage_core_4e76dd9720a1,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,False,False,correct,,12,4,entity_substitution,unrelated_or_failed
garage_core_4ecb77aa8b1d,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""Key themes in the regulatory shift for the tech industry under renewed Trump leadership include increased regulatory oversight to strengthen accountability""",3,3;10;11,negation_modality,context_follow
garage_core_4f4a5fe32b8e,True,grok,grok-4.3,0,Grok,azure-gpt,gpt-5.4,GPT,False,cross_provider_family,True,True,incorrect,"""Expected changes include proposals to dissolve the Federal Department of Education and shift control to states [2][5], expansion of school choice via vouchers, magnet schools, and funds following students to public/private options [1][6][14], budget cuts to many K-12 and higher education programs with targeted increases for STEM and a new FOCUS initiative [4][12], and shifts in student loan policies such as limiting forgiveness claims [13].""",14,1;6;14,entity_substitution,context_follow
